id_publication;id_year
reference/crypt/Vadhan05;id_2005
reference/crypt/Desmedt11b;id_2011
reference/crypt/Bleumer05v;id_2005
reference/crypt/Moller11d;id_2011
reference/crypt/X11fh;id_2011
reference/crypt/X11nq;id_2011
reference/crypt/Jaeger11;id_2011
reference/crypt/X11ff;id_2011
reference/crypt/Morain05;id_2005
reference/crypt/Preneel11p;id_2011
reference/crypt/X11lt;id_2011
reference/crypt/Knudsen05a;id_2005
reference/crypt/Brose11a;id_2011
reference/crypt/BlakleyK11c;id_2011
reference/crypt/Franklin11;id_2011
reference/crypt/Biryukov05c;id_2005
reference/crypt/Helleseth11a;id_2011
reference/crypt/Biryukov11l;id_2011
reference/crypt/LabatiS11;id_2011
reference/crypt/Bleumer11s;id_2011
reference/crypt/Silverman05;id_2005
reference/crypt/X11cw;id_2011
reference/crypt/Adams05u;id_2005
reference/crypt/Smith11f;id_2011
reference/crypt/X11ny;id_2011
reference/crypt/X11ge;id_2011
reference/crypt/X11eu;id_2011
reference/crypt/Biryukov11g;id_2011
reference/crypt/Stiglic05a;id_2005
reference/crypt/Gabidulin11a;id_2011
reference/crypt/Biryukov11j;id_2011
reference/crypt/Biryukov11v;id_2011
reference/crypt/Nguyen11c;id_2011
reference/crypt/Naor05;id_2005
reference/crypt/Kaliski05w;id_2005
reference/crypt/X11cv;id_2011
reference/crypt/OhLCR11;id_2011
reference/crypt/Guneysu11;id_2011
reference/crypt/Biryukov05v;id_2005
reference/crypt/X11li;id_2011
reference/crypt/Kaliski11x;id_2011
reference/crypt/Lange11a;id_2011
reference/crypt/Knudsen11b;id_2011
reference/crypt/YanushkevichP11;id_2011
reference/crypt/Abu-Nimeh11;id_2011
reference/crypt/X11oq;id_2011
reference/crypt/Kaliski05n;id_2005
reference/crypt/TriaC11;id_2011
reference/crypt/QuisquaterS05;id_2005
reference/crypt/KangS11b;id_2011
reference/crypt/Fontaine05a;id_2005
reference/crypt/Bleumer05b;id_2005
reference/crypt/Kaliski05xf;id_2005
reference/crypt/KangS11;id_2011
reference/crypt/X11da;id_2011
reference/crypt/Ellison05;id_2005
reference/crypt/Caddy11f;id_2011
reference/crypt/Bleumer11d;id_2011
reference/crypt/Caddy05g;id_2005
reference/crypt/X11nt;id_2011
reference/crypt/BarretoR11;id_2011
reference/crypt/Schoenmakers11c;id_2011
reference/crypt/Liskov11c;id_2011
reference/crypt/X11hj;id_2011
reference/crypt/Preneel11g;id_2011
reference/crypt/Weaver11;id_2011
reference/crypt/Zhang11;id_2011
reference/crypt/X11ig;id_2011
reference/crypt/Bleumer05g;id_2005
reference/crypt/Kaliski05k;id_2005
reference/crypt/VimercatiS11;id_2011
reference/crypt/Quisquater05;id_2005
reference/crypt/Tilborg11a;id_2011
reference/crypt/TohT11;id_2011
reference/crypt/Bauer05;id_2005
reference/crypt/BiryukovC11;id_2011
reference/crypt/X11km;id_2011
reference/crypt/BlakleyK05a;id_2005
reference/crypt/X11mn;id_2011
reference/crypt/Lanet11;id_2011
reference/crypt/Venkatakrishnan11;id_2011
reference/crypt/Canniere11h;id_2011
reference/crypt/X11dm;id_2011
reference/crypt/X11hz;id_2011
reference/crypt/QuisquaterS11;id_2011
reference/crypt/Bleumer05xg;id_2005
reference/crypt/Adams11a;id_2011
reference/crypt/Heinrich11a;id_2011
reference/crypt/X11bx;id_2011
reference/crypt/X11aa;id_2011
reference/crypt/Kaliski05xl;id_2005
reference/crypt/Adams11b;id_2011
reference/crypt/X11er;id_2011
reference/crypt/Venkatakrishnan11a;id_2011
reference/crypt/Kaliski11aa;id_2011
reference/crypt/Bettini11;id_2011
reference/crypt/X11bc;id_2011
reference/crypt/Adams11f;id_2011
reference/crypt/Al-Shaer11;id_2011
reference/crypt/X11kp;id_2011
reference/crypt/Kuhn05;id_2005
reference/crypt/RossJ05;id_2005
reference/crypt/Schoenmakers11e;id_2011
reference/crypt/Stavrou11;id_2011
reference/crypt/Steel11;id_2011
reference/crypt/Canteaut11f;id_2011
reference/crypt/Cankaya11c;id_2011
reference/crypt/Bleumer05xc;id_2005
reference/crypt/Biryukov05n;id_2005
reference/crypt/Contini05;id_2005
reference/crypt/X11ad;id_2011
reference/crypt/Mouha11;id_2011
reference/crypt/Guajardo11a;id_2011
reference/crypt/Meadows11a;id_2011
reference/crypt/Contini11c;id_2011
reference/crypt/Kaliski05x;id_2005
reference/crypt/X11hw;id_2011
reference/crypt/X11am;id_2011
reference/crypt/Cranor11;id_2011
reference/crypt/X11bl;id_2011
reference/crypt/X11l;id_2011
reference/crypt/Stiglic05h;id_2005
reference/crypt/Canteaut05k;id_2005
reference/crypt/X11iu;id_2011
reference/crypt/Cronin05a;id_2005
reference/crypt/Smid05;id_2005
reference/crypt/X11mf;id_2011
reference/crypt/X11gi;id_2011
reference/crypt/Gruteser11;id_2011
reference/crypt/Boneh05h;id_2005
reference/crypt/X11gk;id_2011
reference/crypt/AvanziT11a;id_2011
reference/crypt/X11kl;id_2011
reference/crypt/Nguyen11a;id_2011
reference/crypt/Bleumer05xa;id_2005
reference/crypt/Shparlinski11;id_2011
reference/crypt/Biryukov05g;id_2005
reference/crypt/Adams05h;id_2005
reference/crypt/Stavrou11a;id_2011
reference/crypt/Lloyd05;id_2005
reference/crypt/X11it;id_2011
reference/crypt/Bleumer05l;id_2005
reference/crypt/X11af;id_2011
reference/crypt/Schunter05;id_2005
reference/crypt/Subramanian11a;id_2011
reference/crypt/Adams05e;id_2005
reference/crypt/Brose05a;id_2005
reference/crypt/QuisquaterS11a;id_2011
reference/crypt/Helleseth05;id_2005
reference/crypt/Carlet05b;id_2005
reference/crypt/X11y;id_2011
reference/crypt/X11ik;id_2011
reference/crypt/X11kj;id_2011
reference/crypt/Sendrier11;id_2011
reference/crypt/Kaliski05o;id_2005
reference/crypt/Xiao11;id_2011
reference/crypt/X11gu;id_2011
reference/crypt/McDaniel05a;id_2005
reference/crypt/Adams11d;id_2011
reference/crypt/Boneh11i;id_2011
reference/crypt/Jackson11;id_2011
reference/crypt/X11mv;id_2011
reference/crypt/Naor11;id_2011
reference/crypt/SunN11;id_2011
reference/crypt/Ardagna11b;id_2011
reference/crypt/Carlet11a;id_2011
reference/crypt/Bleumer11y;id_2011
reference/crypt/X11ey;id_2011
reference/crypt/Fontaine05f;id_2005
reference/crypt/HankersonM05g;id_2005
reference/crypt/Kurosawa11;id_2011
reference/crypt/Gagne05;id_2005
reference/crypt/Carlet05c;id_2005
reference/crypt/Kaliski05xb;id_2005
reference/crypt/Petitcolas11;id_2011
reference/crypt/Kaliski05j;id_2005
reference/crypt/Bauer05b;id_2005
reference/crypt/Kaliski11p;id_2011
reference/crypt/DesmedtY11;id_2011
reference/crypt/X11dz;id_2011
reference/crypt/Liskov05;id_2005
reference/crypt/Forte11;id_2011
reference/crypt/Zhang11b;id_2011
reference/crypt/Biryukov05h;id_2005
reference/crypt/Naccache11c;id_2011
reference/crypt/Horne11;id_2011
reference/crypt/Just11;id_2011
reference/crypt/KabatianskyS11;id_2011
reference/crypt/X11gr;id_2011
reference/crypt/Bleumer05z;id_2005
reference/crypt/X11ao;id_2011
reference/crypt/X11kn;id_2011
reference/crypt/Solinas11a;id_2011
reference/crypt/England11;id_2011
reference/crypt/Canniere11i;id_2011
reference/crypt/Koeune05a;id_2005
reference/crypt/Bauer11a;id_2011
reference/crypt/Fontaine11d;id_2011
reference/crypt/Schunter11b;id_2011
reference/crypt/Samarati11c;id_2011
reference/crypt/Liu11a;id_2011
reference/crypt/X11kk;id_2011
reference/crypt/X11gm;id_2011
reference/crypt/Heinrich05b;id_2005
reference/crypt/HacigumusHM11;id_2011
reference/crypt/X11lw;id_2011
reference/crypt/Biryukov11e;id_2011
reference/crypt/X11ju;id_2011
reference/crypt/Schoenmakers05a;id_2005
reference/crypt/Adams11k;id_2011
reference/crypt/Liskov11;id_2011
reference/crypt/X11og;id_2011
reference/crypt/Helleseth05g;id_2005
reference/crypt/X11hn;id_2011
reference/crypt/Stiglic11g;id_2011
reference/crypt/X11oo;id_2011
reference/crypt/Bleumer11q;id_2011
reference/crypt/Desmedt05j;id_2005
reference/crypt/X11mq;id_2011
reference/crypt/Lee11;id_2011
reference/crypt/Brose11;id_2011
reference/crypt/Kuhn11a;id_2011
reference/crypt/Kaliski05g;id_2005
reference/crypt/X11la;id_2011
reference/crypt/Handschuh11;id_2011
reference/crypt/Crepeau11a;id_2011
reference/crypt/Landrock05e;id_2005
reference/crypt/YangZ11a;id_2011
reference/crypt/AlturiF11;id_2011
reference/crypt/Bleumer11r;id_2011
reference/crypt/Caddy05c;id_2005
reference/crypt/Polychronakis11;id_2011
reference/crypt/Charpin05;id_2005
reference/crypt/X11ci;id_2011
reference/crypt/Adams11l;id_2011
reference/crypt/Provos11;id_2011
reference/crypt/X11bf;id_2011
reference/crypt/Domingo-Ferrer11;id_2011
reference/crypt/BiswasC11;id_2011
reference/crypt/X11ev;id_2011
reference/crypt/Adams11j;id_2011
reference/crypt/Preneel05k;id_2005
reference/crypt/X11gs;id_2011
reference/crypt/X11ka;id_2011
reference/crypt/Kaliski05y;id_2005
reference/crypt/X11nu;id_2011
reference/crypt/Kaliski05d;id_2005
reference/crypt/X11io;id_2011
reference/crypt/Preneel05n;id_2005
reference/crypt/Capkun11b;id_2011
reference/crypt/Pato05;id_2005
reference/crypt/Bucci05;id_2005
reference/crypt/Bleumer11ag;id_2011
reference/crypt/Schoenmakers05i;id_2005
reference/crypt/Canniere11c;id_2011
reference/crypt/X11lf;id_2011
reference/crypt/Sustek11;id_2011
reference/crypt/X11iq;id_2011
reference/crypt/Sako05f;id_2005
reference/crypt/Horne11a;id_2011
reference/crypt/Kumar11;id_2011
reference/crypt/Fontaine11j;id_2011
reference/crypt/Vimercati11e;id_2011
reference/crypt/Kaliski11ac;id_2011
reference/crypt/Handschuh11b;id_2011
reference/crypt/Carlet11c;id_2011
reference/crypt/Foresti11;id_2011
reference/crypt/Canteaut05a;id_2005
reference/crypt/Bauer11h;id_2011
reference/crypt/SalvaneschiS11;id_2011
reference/crypt/Landrock05c;id_2005
reference/crypt/Adams11m;id_2011
reference/crypt/X11hg;id_2011
reference/crypt/KruppaL11;id_2011
reference/crypt/X11cz;id_2011
reference/crypt/SoeteW05;id_2005
reference/crypt/X11oc;id_2011
reference/crypt/Bauer05s;id_2005
reference/crypt/Foresti11a;id_2011
reference/crypt/Biryukov05f;id_2005
reference/crypt/Benoit11;id_2011
reference/crypt/Wiley11;id_2011
reference/crypt/X11;id_2011
reference/crypt/Handschuh11a;id_2011
reference/crypt/Pelosi11;id_2011
reference/crypt/Peters11;id_2011
reference/crypt/Bleumer11af;id_2011
reference/crypt/KabatianskyS05;id_2005
reference/crypt/Helleseth11b;id_2011
reference/crypt/Bauer05j;id_2005
reference/crypt/Durfee05;id_2005
reference/crypt/Biryukov05j;id_2005
reference/crypt/Biryukov05xa;id_2005
reference/crypt/Preneel05c;id_2005
reference/crypt/Rayes11;id_2011
reference/crypt/X11no;id_2011
reference/crypt/Stiglic05c;id_2005
reference/crypt/X11kr;id_2011
reference/crypt/Helleseth05d;id_2005
reference/crypt/Kuhn11c;id_2011
reference/crypt/Paar05b;id_2005
reference/crypt/Sunar05;id_2005
reference/crypt/X11nb;id_2011
reference/crypt/Gu11;id_2011
reference/crypt/X11mc;id_2011
reference/crypt/X11iy;id_2011
reference/crypt/Nguyen05b;id_2005
reference/crypt/X11kg;id_2011
reference/crypt/X11db;id_2011
reference/crypt/Locasto11;id_2011
reference/crypt/X11mz;id_2011
reference/crypt/X11cq;id_2011
reference/crypt/Bleumer05xe;id_2005
reference/crypt/X11fr;id_2011
reference/crypt/X11z;id_2011
reference/crypt/X11ea;id_2011
reference/crypt/TriaC05;id_2005
reference/crypt/X11oj;id_2011
reference/crypt/X11e;id_2011
reference/crypt/Meadows11;id_2011
reference/crypt/X11lm;id_2011
reference/crypt/X11cd;id_2011
reference/crypt/Adams05;id_2005
reference/crypt/Helleseth05h;id_2005
reference/crypt/YangZ11;id_2011
reference/crypt/X11jh;id_2011
reference/crypt/Bleumer11h;id_2011
reference/crypt/CavoukianS11;id_2011
reference/crypt/Burmester05;id_2005
reference/crypt/Desmedt11a;id_2011
reference/crypt/X11je;id_2011
reference/crypt/X11hq;id_2011
reference/crypt/Fontaine05c;id_2005
reference/crypt/Sako05;id_2005
reference/crypt/YangZ11b;id_2011
reference/crypt/X11ew;id_2011
reference/crypt/Preneel11n;id_2011
reference/crypt/QuisquaterS05b;id_2005
reference/crypt/Nita-RotaruCD11;id_2011
reference/crypt/Biryukov05;id_2005
reference/crypt/X11ax;id_2011
reference/crypt/Tibouchi11a;id_2011
reference/crypt/Tilborg05;id_2005
reference/crypt/Biryukov05l;id_2005
reference/crypt/Canteaut05h;id_2005
reference/crypt/Canteaut11k;id_2011
reference/crypt/Weimerskirch11a;id_2011
reference/crypt/KryszczukR11;id_2011
reference/crypt/X11ed;id_2011
reference/crypt/Enck11;id_2011
reference/crypt/Boneh05c;id_2005
reference/crypt/Charpin05a;id_2005
reference/crypt/Coull11;id_2011
reference/crypt/ThomasG11;id_2011
reference/crypt/X11ii;id_2011
reference/crypt/ChristodorescuG11;id_2011
reference/crypt/AdamsHT11;id_2011
reference/crypt/Wiener05;id_2005
reference/crypt/Sako11a;id_2011
reference/crypt/Biryukov05u;id_2005
reference/crypt/Bleumer11ad;id_2011
reference/crypt/Canteaut11b;id_2011
reference/crypt/X11dj;id_2011
reference/crypt/Bernstein11a;id_2011
reference/crypt/Kaliski11y;id_2011
reference/crypt/Landrock05d;id_2005
reference/crypt/Kaliski11;id_2011
reference/crypt/Just11f;id_2011
reference/crypt/X11hf;id_2011
reference/crypt/Fontaine11g;id_2011
reference/crypt/X11q;id_2011
reference/crypt/BrassardC11;id_2011
reference/crypt/Preneel05g;id_2005
reference/crypt/X11c;id_2011
reference/crypt/Bleumer05r;id_2005
reference/crypt/Biryukov11s;id_2011
reference/crypt/Carlet11;id_2011
reference/crypt/X11hr;id_2011
reference/crypt/Schoenmakers11i;id_2011
reference/crypt/X11t;id_2011
reference/crypt/X11oh;id_2011
reference/crypt/X11iz;id_2011
reference/crypt/Liskov11a;id_2011
reference/crypt/Kuhn11b;id_2011
reference/crypt/Bleumer11;id_2011
reference/crypt/Carlet11d;id_2011
reference/crypt/Soete11d;id_2011
reference/crypt/Salvaneschi11;id_2011
reference/crypt/Naccache11f;id_2011
reference/crypt/Bleumer05n;id_2005
reference/crypt/X11cg;id_2011
reference/crypt/Biryukov05d;id_2005
reference/crypt/Bauer11f;id_2011
reference/crypt/Kaliski11d;id_2011
reference/crypt/Bleumer11p;id_2011
reference/crypt/HankersonM11d;id_2011
reference/crypt/Bauer11q;id_2011
reference/crypt/X11jy;id_2011
reference/crypt/X11jt;id_2011
reference/crypt/Caddy11e;id_2011
reference/crypt/X11jc;id_2011
reference/crypt/Verma05;id_2005
reference/crypt/Biryukov11w;id_2011
reference/crypt/Bauer11j;id_2011
reference/crypt/Kaliski11u;id_2011
reference/crypt/Canteaut11;id_2011
reference/crypt/Just05c;id_2005
reference/crypt/Preneel05d;id_2005
reference/crypt/Naccache11j;id_2011
reference/crypt/X11kz;id_2011
reference/crypt/Durfee11;id_2011
reference/crypt/Robshaw05a;id_2005
reference/crypt/Morris11;id_2011
reference/crypt/X11nz;id_2011
reference/crypt/X11fw;id_2011
reference/crypt/X11jk;id_2011
reference/crypt/Bauer05g;id_2005
reference/crypt/CampisiMN11;id_2011
reference/crypt/Soete11i;id_2011
reference/crypt/X11ba;id_2011
reference/crypt/Landrock05q;id_2005
reference/crypt/Canniere11j;id_2011
reference/crypt/Kaliski11ag;id_2011
reference/crypt/Bleumer05e;id_2005
reference/crypt/X11ex;id_2011
reference/crypt/Liskov05a;id_2005
reference/crypt/Fontaine05;id_2005
reference/crypt/Sako11d;id_2011
reference/crypt/Kaliski11m;id_2011
reference/crypt/Cook11;id_2011
reference/crypt/Bleumer05m;id_2005
reference/crypt/Gagne11;id_2011
reference/crypt/Crepeau11;id_2011
reference/crypt/Contini11b;id_2011
reference/crypt/Solinas11;id_2011
reference/crypt/Smith11d;id_2011
reference/crypt/Canteaut05c;id_2005
reference/crypt/Paar11;id_2011
reference/crypt/Vimercati11a;id_2011
reference/crypt/X11eg;id_2011
reference/crypt/Teske11;id_2011
reference/crypt/HankersonM05d;id_2005
reference/crypt/Caddy11i;id_2011
reference/crypt/Canniere11f;id_2011
reference/crypt/Biryukov05x;id_2005
reference/crypt/Pointcheval05;id_2005
reference/crypt/Kaliski11ae;id_2011
reference/crypt/Biryukov11x;id_2011
reference/crypt/JoyeO05;id_2005
reference/crypt/Landrock05l;id_2005
reference/crypt/Biryukov11u;id_2011
reference/crypt/X11gf;id_2011
reference/crypt/X11my;id_2011
reference/crypt/Schwenk11;id_2011
reference/crypt/X11fn;id_2011
reference/crypt/Crepeau05a;id_2005
reference/crypt/Smith11;id_2011
reference/crypt/X11lz;id_2011
reference/crypt/Schoenmakers11f;id_2011
reference/crypt/Preneel11b;id_2011
reference/crypt/Ardagna11;id_2011
reference/crypt/Kaliski11aj;id_2011
reference/crypt/Caddy11b;id_2011
reference/crypt/X11lu;id_2011
reference/crypt/Boneh05i;id_2005
reference/crypt/McDaniel05;id_2005
reference/crypt/Solinas11b;id_2011
reference/crypt/Just11c;id_2011
reference/crypt/CasperP11;id_2011
reference/crypt/X11bk;id_2011
reference/crypt/Boneh05;id_2005
reference/crypt/Preneel11j;id_2011
reference/crypt/Preneel11d;id_2011
reference/crypt/X11np;id_2011
reference/crypt/Shparlinski05;id_2005
reference/crypt/Kaliski05e;id_2005
reference/crypt/Fontaine11f;id_2011
reference/crypt/Adams11n;id_2011
reference/crypt/X11bp;id_2011
reference/crypt/Orlowski11;id_2011
reference/crypt/Vauclair11c;id_2011
reference/crypt/HyunN11;id_2011
reference/crypt/X11iw;id_2011
reference/crypt/X11el;id_2011
reference/crypt/Canteaut11i;id_2011
reference/crypt/X11ck;id_2011
reference/crypt/CurtmolaDN11;id_2011
reference/crypt/Bauer11k;id_2011
reference/crypt/X11dd;id_2011
reference/crypt/Sendrier05;id_2005
reference/crypt/X11ie;id_2011
reference/crypt/Kaliski05u;id_2005
reference/crypt/X11hk;id_2011
reference/crypt/Johns11;id_2011
reference/crypt/Biryukov05i;id_2005
reference/crypt/X11ia;id_2011
reference/crypt/Canniere05h;id_2005
reference/crypt/Brose05;id_2005
reference/crypt/Xu11;id_2011
reference/crypt/Smith11b;id_2011
reference/crypt/X11gp;id_2011
reference/crypt/BargK11;id_2011
reference/crypt/StandaertQ11;id_2011
reference/crypt/X11nc;id_2011
reference/crypt/Gordon05;id_2005
reference/crypt/X11lq;id_2011
reference/crypt/HankersonM11f;id_2011
reference/crypt/X11kd;id_2011
reference/crypt/QuisquaterS05a;id_2005
reference/crypt/Lenstra05a;id_2005
reference/crypt/BiryukovC05;id_2005
reference/crypt/Canteaut11j;id_2011
reference/crypt/Moller11;id_2011
reference/crypt/X11em;id_2011
reference/crypt/Millen11;id_2011
reference/crypt/Kaliski11ad;id_2011
reference/crypt/Lange11;id_2011
reference/crypt/Indesteege11;id_2011
reference/crypt/Soete11l;id_2011
reference/crypt/Preneel11;id_2011
reference/crypt/Bauer11p;id_2011
reference/crypt/Stiglic11a;id_2011
reference/crypt/PernulR11;id_2011
reference/crypt/X11by;id_2011
reference/crypt/Bauer11r;id_2011
reference/crypt/Zimmermann05;id_2005
reference/crypt/X11lk;id_2011
reference/crypt/Kaliski11q;id_2011
reference/crypt/X11hu;id_2011
reference/crypt/X11fo;id_2011
reference/crypt/Moller05b;id_2005
reference/crypt/Landrock05r;id_2005
reference/crypt/X11jo;id_2011
reference/crypt/Moller05e;id_2005
reference/crypt/Damiani11;id_2011
reference/crypt/Biryukov11n;id_2011
reference/crypt/Clark11;id_2011
reference/crypt/Preneel11r;id_2011
reference/crypt/Frikken11;id_2011
reference/crypt/Hunter11;id_2011
reference/crypt/Koc11;id_2011
reference/crypt/Rayes11a;id_2011
reference/crypt/Caddy11g;id_2011
reference/crypt/X11bn;id_2011
reference/crypt/Kaliski11r;id_2011
reference/crypt/ShamirT05;id_2005
reference/crypt/Landrock05k;id_2005
reference/crypt/Landrock05;id_2005
reference/crypt/ZhangYZ11;id_2011
reference/crypt/Preneel11c;id_2011
reference/crypt/X11ll;id_2011
reference/crypt/Biennier11;id_2011
reference/crypt/Preneel05a;id_2005
reference/crypt/X11gz;id_2011
reference/crypt/Rotondo11a;id_2011
reference/crypt/Capkun11a;id_2011
reference/crypt/Preneel05l;id_2005
reference/crypt/Boneh05d;id_2005
reference/crypt/Landrock05p;id_2005
reference/crypt/Biryukov11y;id_2011
reference/crypt/X11im;id_2011
reference/crypt/Kaliski05l;id_2005
reference/crypt/X11lr;id_2011
reference/crypt/LeFevreC11;id_2011
reference/crypt/Kaliski11af;id_2011
reference/crypt/X11fu;id_2011
reference/crypt/X11lc;id_2011
reference/crypt/Boeyen05;id_2005
reference/crypt/Canniere05i;id_2005
reference/crypt/Lenstra05b;id_2005
reference/crypt/Bleumer11w;id_2011
reference/crypt/Stiglic05d;id_2005
reference/crypt/Micciancio05b;id_2005
reference/crypt/Meadows11b;id_2011
reference/crypt/Bauer11i;id_2011
reference/crypt/X11bo;id_2011
reference/crypt/HankersonM05b;id_2005
reference/crypt/Gorla11;id_2011
reference/crypt/Bauer05i;id_2005
reference/crypt/Handschuh05;id_2005
reference/crypt/Fenet11;id_2011
reference/crypt/Helleseth11f;id_2011
reference/crypt/Landrock05a;id_2005
reference/crypt/X11bd;id_2011
reference/crypt/Schoenmakers11l;id_2011
reference/crypt/X11do;id_2011
reference/crypt/Kaliski05;id_2005
reference/crypt/Bleumer05xb;id_2005
reference/crypt/X11f;id_2011
reference/crypt/Canniere05f;id_2005
reference/crypt/Handschuh05a;id_2005
reference/crypt/SamaratiL11;id_2011
reference/crypt/Bleumer11u;id_2011
reference/crypt/X11g;id_2011
reference/crypt/Provos05;id_2005
reference/crypt/McFearin11;id_2011
reference/crypt/X11dq;id_2011
reference/crypt/Canniere11d;id_2011
reference/crypt/X11aj;id_2011
reference/crypt/Bleumer05c;id_2005
reference/crypt/Desmedt11d;id_2011
reference/crypt/Kuhn11;id_2011
reference/crypt/Canteaut11d;id_2011
reference/crypt/Gordon11a;id_2011
reference/crypt/Kaliski11ai;id_2011
reference/crypt/Naccache11k;id_2011
reference/crypt/Desmedt11j;id_2011
reference/crypt/Fontaine05j;id_2005
reference/crypt/Sunar05c;id_2005
reference/crypt/X11jv;id_2011
reference/crypt/Helleseth05b;id_2005
reference/crypt/Adams05v;id_2005
reference/crypt/X11fa;id_2011
reference/crypt/Bleumer05f;id_2005
reference/crypt/Pointcheval11a;id_2011
reference/crypt/Helleseth11c;id_2011
reference/crypt/Cankaya11d;id_2011
reference/crypt/Pedersen05;id_2005
reference/crypt/Soete11p;id_2011
reference/crypt/Soete11a;id_2011
reference/crypt/X11eq;id_2011
reference/crypt/X11di;id_2011
reference/crypt/Adams05w;id_2005
reference/crypt/X11at;id_2011
reference/crypt/Moller05;id_2005
reference/crypt/X11n;id_2011
reference/crypt/Capkun11;id_2011
reference/crypt/Gu11a;id_2011
reference/crypt/Just05a;id_2005
reference/crypt/X11b;id_2011
reference/crypt/HankersonM11h;id_2011
reference/crypt/Vimercati11c;id_2011
reference/crypt/Biryukov05r;id_2005
reference/crypt/GoubinPY11;id_2011
reference/crypt/X11mm;id_2011
reference/crypt/VimercatiS11c;id_2011
reference/crypt/Moller05c;id_2005
reference/crypt/Landrock05f;id_2005
reference/crypt/Contini11a;id_2011
reference/crypt/X11jg;id_2011
reference/crypt/Landrock05n;id_2005
reference/crypt/Biryukov11f;id_2011
reference/crypt/PapaC11;id_2011
reference/crypt/CampiP11;id_2011
reference/crypt/X11mi;id_2011
reference/crypt/Bauer11l;id_2011
reference/crypt/Helleseth11;id_2011
reference/crypt/Sako05e;id_2005
reference/crypt/Adams05k;id_2005
reference/crypt/HankersonM11k;id_2011
reference/crypt/Pointcheval11;id_2011
reference/crypt/Keromytis11a;id_2011
reference/crypt/VimercatiL11;id_2011
reference/crypt/RivestK05;id_2005
reference/crypt/BiryukovC05a;id_2005
reference/crypt/Carlet05;id_2005
reference/crypt/Heninger11;id_2011
reference/crypt/X11hy;id_2011
reference/crypt/Meadows11e;id_2011
reference/crypt/X11ng;id_2011
reference/crypt/Boneh05f;id_2005
reference/crypt/Kaliski05c;id_2005
reference/crypt/Kaliski05xg;id_2005
reference/crypt/Dwork05;id_2005
reference/crypt/X11hd;id_2011
reference/crypt/Fontaine05h;id_2005
reference/crypt/Helleseth05f;id_2005
reference/crypt/X11ch;id_2011
reference/crypt/Tilborg05a;id_2005
reference/crypt/X11in;id_2011
reference/crypt/Dacosta11;id_2011
reference/crypt/Liu11b;id_2011
reference/crypt/X11gt;id_2011
reference/crypt/X11d;id_2011
reference/crypt/X11ob;id_2011
reference/crypt/Micciancio11b;id_2011
reference/crypt/ContiniKW11;id_2011
reference/crypt/Stallings11;id_2011
reference/crypt/Bleumer11ab;id_2011
reference/crypt/Dwork11a;id_2011
reference/crypt/X11ht;id_2011
reference/crypt/Bleumer11a;id_2011
reference/crypt/HankersonM05f;id_2005
reference/crypt/Stiglic05g;id_2005
